year,state,county,fips,loan_average_orig,income_average_orig,count_orig,value_orig,fips,native_loan_average_orig,native_income_average_orig,native_count_orig,native_value_orig,fips,black_loan_average_orig,black_income_average_orig,black_count_orig,black_value_orig,fips,asian_loan_average_orig,asian_income_average_orig,asian_count_orig,asian_value_orig,fips,white_loan_average_orig,white_income_average_orig,white_count_orig,white_value_orig,fips,hawaiian_loan_average_orig,hawaiian_income_average_orig,hawaiian_count_orig,hawaiian_value_orig,fips,not_applicable_loan_average_orig,not_applicable_income_average_orig,not_applicable_count_orig,not_applicable_value_orig,fips,not_provided_loan_average_orig,not_provided_income_average_orig,not_provided_count_orig,not_provided_value_orig,fips,no_co_app_loan_average_orig,no_co_app_income_average_orig,no_co_app_count_orig,no_co_app_value_orig
2000,16,083,16083,86.85,57.5,812,70521,36025,95.0,84.33,3.0,285.0,41041,116.33,90.67,6.0,698.0,48209,138.75,104.5,12.0,1665.0,19091,69.14,56.08,144.0,9956.0,13091,19.0,16.0,1.0,19.0,39127,60.18,46.19,148.0,8906.0,48231,71.28,57.5,18.0,1283.0,55017,57.5,49.5,2.0,115.0
2000,46,111,46111,48.25,43.5,8,386,26025,52.14,27.43,7.0,365.0,36073,50.5,36.5,12.0,606.0,02020,123.15,67.76,143.0,17610.0,48185,62.63,58.43,127.0,7954.0,18009,43.0,20.0,1.0,43.0,13099,49.43,33.14,21.0,1038.0,35041,90.0,41.0,2.0,180.0,19181,58.33,46.33,3.0,175.0
2000,26,087,26087,112.75,66.58,2871,323704,39103,89.45,71.82,11.0,984.0,04027,55.96,56.0,24.0,1343.0,04005,132.17,115.56,18.0,2379.0,22091,62.12,52.73,52.0,3230.0,37111,56.0,31.4,5.0,280.0,48233,55.0,59.63,27.0,1485.0,18095,60.22,62.78,9.0,542.0,39043,123.6,95.6,5.0,618.0
2000,20,015,20015,74.98,62.43,1587,118992,37185,41.0,52.5,4.0,164.0,13315,40.53,25.0,15.0,608.0,26017,121.09,105.64,11.0,1332.0,40051,58.56,52.49,647.0,37888.0,50007,136.15,68.1,20.0,2723.0,16057,81.57,65.8,60.0,4894.0,48361,58.0,48.0,2.0,116.0,48245,53.57,225.57,7.0,375.0
2000,15,009,15009,202.32,149.26,3412,690310,29157,38.0,29.0,1.0,38.0,28111,40.62,31.0,13.0,528.0,34027,229.23,122.05,543.0,124473.0,31095,49.36,40.3,64.0,3159.0,40051,40.53,25.18,17.0,689.0,56045,55.24,46.88,17.0,939.0,48035,120.5,46.5,2.0,241.0,27171,64.25,85.75,4.0,257.0
2000,24,011,24011,89.89,56.73,516,46384,50NA ,122.0,39.0,1.0,122.0,09009,86.25,58.34,672.0,57957.0,26103,171.0,120.0,1.0,171.0,39127,71.42,51.01,427.0,30495.0,32029,69.25,29.75,4.0,277.0,46053,67.0,46.0,1.0,67.0,30039,128.0,58.0,1.0,128.0,18057,280.57,207.14,14.0,3928.0
2000,31,169,31169,40.3,51.75,20,806,47177,45.0,33.0,2.0,90.0,35045,82.0,46.91,11.0,902.0,51173,128.5,42.5,2.0,257.0,13099,57.13,53.25,60.0,3428.0,20169,59.29,42.89,38.0,2253.0,49029,103.67,55.53,15.0,1555.0,21111,119.5,76.87,124.0,14818.0,26049,63.64,129.91,11.0,700.0
2000,36,005,36005,135.78,71.67,4299,583718,42003,55.45,43.77,71.0,3937.0,42127,101.27,94.53,15.0,1519.0,18009,80.0,70.0,1.0,80.0,48233,63.81,63.19,158.0,10082.0,48127,36.36,40.55,42.0,1527.0,22021,46.0,42.29,14.0,644.0,06001,234.06,114.34,1181.0,276429.0,22077,44.31,43.23,13.0,576.0
2000,40,149,40149,43.6,55.07,87,3793,18157,91.9,56.1,10.0,919.0,21177,33.5,24.5,6.0,201.0,37111,63.75,63.0,4.0,255.0,16057,102.93,64.32,398.0,40965.0,39127,115.0,46.5,2.0,230.0,19133,79.4,101.0,15.0,1191.0,08045,120.13,69.25,8.0,961.0,19193,42.29,798.07,14.0,592.0
2000,47,139,47139,64.05,48.91,182,11657,02261,48.24,75.71,17.0,820.0,20055,39.0,76.0,1.0,39.0,54029,105.0,340.0,2.0,210.0,56045,71.79,47.51,68.0,4882.0,48233,39.62,56.31,26.0,1030.0,46017,38.0,28.5,2.0,76.0,20081,53.0,29.0,1.0,53.0,06115,76.0,41.0,1.0,76.0
2000,48,503,48503,47.87,67.38,71,3399,41041,87.71,57.57,7.0,614.0,51590,48.74,41.7,165.0,8042.0,50007,131.31,69.8,45.0,5909.0,46053,56.2,51.1,10.0,562.0,13099,86.0,54.0,1.0,86.0,16017,98.92,89.01,116.0,11475.0,21003,44.5,35.5,2.0,89.0,06059,145.95,100.22,167.0,24374.0
2000,55,013,55013,68.08,73.91,635,43229,36073,54.0,40.75,4.0,216.0,26037,122.25,80.85,20.0,2445.0,40051,73.5,54.5,2.0,147.0,49029,150.42,79.02,125.0,18802.0,17119,68.09,54.55,44.0,2996.0,42095,84.3,66.28,847.0,71404.0,13153,91.65,57.85,20.0,1833.0,36119,208.13,138.65,23.0,4787.0
2000,16,029,16029,77.93,59.49,88,6858,04027,49.0,40.0,8.0,392.0,17165,72.67,41.67,3.0,218.0,20169,78.7,51.2,10.0,787.0,22021,40.81,43.56,68.0,2775.0,20115,87.0,38.0,1.0,87.0,51690,58.75,33.27,44.0,2585.0,42107,110.67,73.67,3.0,332.0,13131,49.0,39.0,1.0,49.0
2000,02,122,02122,107.22,74.5,583,62512,09009,96.65,89.19,26.0,2513.0,05099,36.45,34.73,11.0,401.0,48233,115.5,64.0,2.0,231.0,19133,146.59,47.59,82.0,12020.0,45019,97.77,73.28,43.0,4204.0,40131,79.72,59.29,209.0,16661.0,29029,70.42,141.67,12.0,845.0,01049,80.0,37.0,1.0,80.0
2000,20,037,20037,53.42,54.31,584,31196,35045,51.35,40.4,253.0,12991.0,12087,143.55,96.64,22.0,3158.0,17119,89.21,88.42,24.0,2141.0,46017,39.0,25.0,1.0,39.0,16057,149.0,44.0,1.0,149.0,55119,56.39,53.61,23.0,1297.0,01025,66.0,54.0,3.0,198.0,45013,454.93,222.0,15.0,6824.0
2000,12,123,12123,55.22,48.21,291,16069,42127,49.0,54.5,4.0,196.0,53067,118.24,75.67,42.0,4966.0,45019,123.06,76.58,48.0,5907.0,16017,112.29,77.56,775.0,87028.0,19017,123.0,69.5,2.0,246.0,17145,55.61,38.61,44.0,2447.0,41005,126.82,87.67,88.0,11160.0,26105,47.5,34.0,2.0,95.0
2000,21,009,21009,61.0,41.1,336,20496,21177,83.0,26.0,1.0,83.0,42115,21.5,35.5,2.0,43.0,16057,76.4,36.4,5.0,382.0,42095,98.11,72.0,3916.0,384217.0,72031,83.82,62.8,2743.0,229915.0,48339,119.69,94.64,1344.0,160860.0,36025,91.5,130.67,6.0,549.0,22119,35.0,59.0,1.0,35.0
2000,13,175,13175,78.58,52.7,598,46988,20055,45.0,36.0,2.0,90.0,37085,51.77,36.72,152.0,7869.0,18151,70.0,45.0,1.0,70.0,51690,87.61,61.2,123.0,10776.0,18151,55.0,41.83,6.0,330.0,27021,97.88,82.75,76.0,7439.0,26025,70.77,65.69,13.0,920.0,34003,203.3,158.83,23.0,4676.0
2000,29,143,29143,45.6,45.99,135,6156,49037,40.17,38.22,18.0,723.0,05001,28.94,48.12,33.0,955.0,72031,89.83,54.67,6.0,539.0,40131,88.24,63.11,1198.0,105717.0,45051,80.85,54.93,55.0,4447.0,48417,45.0,18.0,1.0,45.0,39103,111.8,70.07,41.0,4584.0,35049,234.71,126.14,7.0,1643.0
2000,31,089,31089,65.17,47.01,82,5344,26037,129.67,65.33,3.0,389.0,37077,75.95,42.0,183.0,13898.0,45051,110.25,106.57,56.0,6174.0,55119,68.13,59.73,382.0,26026.0,12023,86.55,76.73,11.0,952.0,06099,101.67,79.43,1233.0,125358.0,37185,85.67,74.83,6.0,514.0,18039,18.5,51.5,2.0,37.0
2000,13,259,13259,45.9,35.56,41,1882,20067,77.5,64.0,2.0,155.0,20035,48.44,41.22,9.0,436.0,12023,127.13,101.13,8.0,1017.0,17145,45.58,46.56,130.0,5926.0,47055,28.5,20.5,2.0,57.0,47013,53.71,42.96,121.0,6499.0,47177,55.0,52.33,3.0,165.0,45035,132.8,60.6,5.0,664.0
2000,53,051,53051,94.65,59.89,178,16848,12087,116.57,153.57,7.0,816.0,37107,49.66,33.06,279.0,13855.0,32510,116.07,77.27,15.0,1741.0,48339,118.56,91.01,7334.0,869503.0,32510,104.33,64.73,60.0,6260.0,27085,61.73,51.78,110.0,6790.0,42003,61.53,96.0,276.0,16983.0,17073,53.0,41.5,2.0,106.0
2000,29,101,29101,72.23,55.72,676,48827,16045,100.0,54.0,1.0,100.0,48209,90.95,59.22,37.0,3365.0,40037,37.75,32.0,4.0,151.0,27021,108.55,82.55,503.0,54601.0,40037,72.14,58.73,22.0,1587.0,30017,49.47,34.87,15.0,742.0,18157,108.21,68.64,14.0,1515.0,21157,134.0,336.0,1.0,134.0
2000,13,287,13287,48.59,50.05,169,8211,53067,77.65,57.06,34.0,2640.0,02020,131.66,70.09,91.0,11981.0,49029,130.0,36.0,1.0,130.0,48417,49.94,62.44,16.0,799.0,27137,60.71,60.88,17.0,1032.0,48165,37.5,34.55,20.0,750.0,02261,24.5,72.5,2.0,49.0,17179,33.14,92.29,7.0,232.0
2000,17,035,17035,48.74,46.73,120,5849,42115,27.5,41.5,2.0,55.0,26017,77.52,54.57,21.0,1628.0,27137,110.88,72.88,8.0,887.0,06099,114.03,74.4,5500.0,627138.0,47145,37.33,49.67,3.0,112.0,35057,58.13,37.84,38.0,2209.0,41041,73.8,53.0,5.0,369.0,55015,92.0,93.5,2.0,184.0
2000,36,NA ,36NA ,106.2,87.27,295,31328,37085,77.0,59.0,2.0,154.0,04005,85.87,68.27,15.0,1288.0,16017,60.5,31.0,2.0,121.0,47013,59.98,52.48,542.0,32509.0,16017,80.0,70.0,1.0,80.0,06111,184.52,109.51,3163.0,583623.0,04027,76.79,63.93,14.0,1075.0,05067,145.0,9999.0,1.0,145.0
2000,19,173,19173,43.45,45.76,29,1260,20035,27.0,31.0,1.0,27.0,34027,176.97,96.64,146.0,25837.0,47145,149.0,86.0,1.0,149.0,27085,84.91,55.75,713.0,60544.0,42095,71.47,47.6,149.0,10649.0,33007,48.91,75.25,79.0,3864.0,09009,124.0,69.13,136.0,16864.0,48397,152.67,122.83,6.0,916.0
2000,54,069,54069,71.89,59.56,789,56720,37077,65.44,31.67,9.0,589.0,26103,37.0,108.0,1.0,37.0,42095,140.66,115.23,44.0,6189.0,30017,46.36,46.32,125.0,5795.0,18167,155.6,87.6,5.0,778.0,47135,49.13,49.5,8.0,393.0,35045,63.95,45.86,21.0,1343.0,27015,47.0,58.0,1.0,47.0
2000,27,001,27001,91.55,79.9,279,25542,40069,34.88,40.75,8.0,279.0,48185,43.67,32.42,24.0,1048.0,18167,142.58,122.71,24.0,3422.0,48165,49.86,66.36,56.0,2792.0,48123,41.39,40.65,23.0,952.0,40099,52.75,65.75,32.0,1688.0,42127,113.0,68.5,2.0,226.0,49043,258.6,1491.6,5.0,1293.0
2000,09,007,09007,135.46,85.99,3704,501727,37107,198.0,209.0,1.0,198.0,22091,43.32,33.88,25.0,1083.0,51690,63.5,40.5,2.0,127.0,35057,73.36,54.15,188.0,13791.0,48221,65.85,59.28,46.0,3029.0,48245,62.27,59.6,414.0,25778.0,21177,34.5,40.5,2.0,69.0,44001,110.0,263.33,3.0,330.0
2000,21,061,21061,47.98,47.15,100,4798,02020,112.56,60.45,135.0,15196.0,13091,32.79,33.45,56.0,1836.0,48221,60.67,95.17,6.0,364.0,47135,50.87,57.2,91.0,4629.0,51690,43.5,26.0,2.0,87.0,20201,54.4,39.6,5.0,272.0,20055,49.5,34.5,2.0,99.0,17055,30.0,26.0,1.0,30.0
2000,17,077,17077,66.81,56.02,375,25054,48209,99.13,57.88,8.0,793.0,54029,82.63,80.5,8.0,661.0,41047,117.48,62.56,87.0,10221.0,06111,205.39,113.15,15429.0,3168966.0,41047,96.28,51.02,372.0,35815.0,18057,143.94,100.51,910.0,130989.0,49037,24.0,35.0,1.0,24.0,19033,61.5,70.33,6.0,369.0
2000,72,105,72105,68.58,49.08,155,10630,04005,50.89,48.52,121.0,6158.0,37111,51.0,41.92,13.0,663.0,39167,88.33,38.67,3.0,265.0,33007,64.97,69.87,221.0,14359.0,40131,86.92,60.46,13.0,1130.0,19041,53.16,38.79,19.0,1010.0,26037,107.55,54.36,11.0,1183.0,45057,172.0,120.5,2.0,344.0
2000,19,195,19195,54.4,44.21,86,4678,26017,74.17,47.33,6.0,445.0,50007,127.25,56.67,12.0,1527.0,40131,55.0,36.5,4.0,220.0,40099,55.37,49.22,109.0,6035.0,39167,78.67,46.33,3.0,236.0,47015,67.0,38.03,32.0,2144.0,51590,34.0,34.0,1.0,34.0,22063,60.0,45.67,9.0,540.0
2000,18,137,18137,79.8,56.59,471,37584,34027,120.1,85.41,29.0,3483.0,18119,77.0,41.0,1.0,77.0,21113,148.0,69.0,1.0,148.0,48245,81.93,73.94,1627.0,133293.0,21113,53.25,62.25,8.0,426.0,01049,53.52,48.49,126.0,6744.0,36041,24.0,120.0,1.0,24.0,13171,81.0,41.0,1.0,81.0
2000,18,159,18159,72.55,55.91,425,30835,26103,55.5,52.0,2.0,111.0,40051,44.71,29.81,21.0,939.0,13169,32.0,82.0,1.0,32.0,20201,29.32,44.82,22.0,645.0,17145,100.0,180.0,1.0,100.0,42067,57.03,45.69,35.0,1996.0,17165,61.0,42.0,1.0,61.0,21141,18.0,29.0,1.0,18.0
2000,49,031,49031,53.04,55.96,24,1273,51173,55.0,76.0,1.0,55.0,32029,85.0,29.0,2.0,170.0,48339,160.06,107.4,118.0,18887.0,18057,161.61,96.18,5739.0,927453.0,13169,95.0,43.0,2.0,190.0,26105,56.56,47.45,132.0,7466.0,05099,38.0,83.0,1.0,38.0,26091,84.33,70.17,6.0,506.0
2000,09,017,09017,167.0,85.5,2,334,41063,165.0,66.0,1.0,165.0,20169,64.12,43.24,17.0,1090.0,27021,74.0,38.0,1.0,74.0,47015,65.27,53.04,245.0,15991.0,48339,83.59,65.6,525.0,43884.0,34003,173.69,119.62,2922.0,507514.0,12087,163.17,93.42,12.0,1958.0,28113,43.0,54.0,2.0,86.0
2000,08,079,08079,139.42,105.67,12,1673,72035,17.0,86.0,1.0,17.0,39127,80.0,35.0,1.0,80.0,37055,124.0,110.0,3.0,372.0,19041,71.95,47.8,177.0,12736.0,27021,136.5,147.0,2.0,273.0,48017,30.42,39.5,12.0,365.0,16045,65.0,40.0,1.0,65.0,54079,99.0,43.0,1.0,99.0
2000,13,113,13113,152.74,91.75,2965,452864,22091,59.0,51.0,1.0,59.0,13099,37.11,26.43,46.0,1707.0,06099,121.9,74.19,385.0,46933.0,01049,58.0,44.83,887.0,51449.0,37055,112.67,90.67,3.0,338.0,17013,85.0,39.0,2.0,170.0,53067,110.72,68.96,47.0,5204.0,05145,89.5,174.5,2.0,179.0
2000,20,121,20121,100.67,65.83,930,93626,37111,91.6,86.6,5.0,458.0,48233,58.75,74.0,4.0,235.0,25027,149.69,78.85,343.0,51345.0,42067,62.84,47.15,321.0,20171.0,23011,104.75,64.5,4.0,419.0,40061,46.4,42.85,20.0,928.0,42115,70.0,45.5,2.0,140.0,12001,84.2,922.6,5.0,421.0
2000,16,073,16073,75.78,46.5,158,11974,18009,120.0,81.0,1.0,120.0,17119,67.69,49.81,178.0,12049.0,27085,60.5,42.0,2.0,121.0,26105,79.85,63.67,409.0,32659.0,06099,92.33,53.61,1999.0,184571.0,27015,52.76,42.66,41.0,2163.0,37085,63.42,42.25,12.0,761.0,25019,1000.0,9999.0,1.0,1000.0
2000,48,385,48385,69.5,61.75,28,1946,40051,54.25,40.33,12.0,651.0,45019,70.11,42.01,990.0,69406.0,24041,143.0,90.5,4.0,572.0,34003,211.01,131.84,9279.0,1957979.0,25027,101.24,50.47,344.0,34827.0,45057,76.77,50.18,191.0,14664.0,05001,57.0,36.0,1.0,57.0,13321,129.0,77.0,1.0,129.0
2000,28,097,28097,40.98,52.07,184,7540,50007,118.43,272.57,7.0,829.0,13265,44.0,24.5,4.0,176.0,37131,20.0,40.0,1.0,20.0,48017,60.92,54.08,12.0,731.0,47013,98.33,56.67,3.0,295.0,21149,49.0,43.36,22.0,1078.0,20035,67.0,85.67,3.0,201.0,37159,110.92,127.71,24.0,2662.0
2000,26,099,26099,115.74,68.11,24966,2889595,31095,12.5,28.5,2.0,25.0,18151,103.25,70.25,4.0,413.0,22079,110.89,130.11,19.0,2107.0,17013,44.12,44.74,66.0,2912.0,48505,67.95,50.18,22.0,1495.0,28113,53.28,42.04,102.0,5435.0,37077,75.3,94.4,10.0,753.0,72051,435.33,314.67,3.0,1306.0
2000,29,147,29147,65.09,54.7,502,32674,20169,38.0,33.5,2.0,76.0,72031,153.5,95.5,2.0,307.0,29209,73.5,367.5,2.0,147.0,40061,51.85,44.92,52.0,2696.0,27085,55.85,34.7,20.0,1117.0,22107,29.83,35.33,6.0,179.0,37107,46.0,26.5,12.0,552.0,12097,113.07,148.13,15.0,1696.0
2000,27,019,27019,150.04,97.45,2562,384413,46015,50.0,43.0,2.0,100.0,45051,58.33,40.38,360.0,20998.0,51685,108.77,57.38,13.0,1414.0,27015,59.92,50.42,297.0,17797.0,24041,114.0,35.5,2.0,228.0,25019,535.2,445.68,60.0,32112.0,40069,49.0,31.0,1.0,49.0,23001,86.5,49.0,2.0,173.0
2000,20,067,20067,72.58,51.51,69,5008,17119,80.95,55.8,20.0,1619.0,12023,44.06,35.65,69.0,3040.0,25011,127.67,58.33,3.0,383.0,45057,96.74,62.67,498.0,48179.0,22079,63.0,68.93,14.0,882.0,13321,52.96,42.2,69.0,3654.0,02020,110.76,65.24,25.0,2769.0,53045,117.5,68.5,2.0,235.0
2000,13,257,13257,71.21,56.12,390,27770,45019,145.68,102.36,28.0,4079.0,47055,45.44,33.4,45.0,2045.0,06111,199.77,106.79,1013.0,202367.0,21149,46.55,40.71,83.0,3864.0,48165,31.13,37.39,23.0,716.0,72051,386.0,137.5,2.0,772.0,48209,83.39,65.52,23.0,1918.0,51089,255.5,146.0,2.0,511.0
2000,12,107,12107,59.12,53.08,969,57283,16057,66.4,55.8,5.0,332.0,32510,111.25,67.38,8.0,890.0,31153,94.72,60.48,25.0,2368.0,22107,52.94,53.18,17.0,900.0,25011,85.0,62.0,6.0,510.0,51089,58.46,40.88,136.0,7950.0,26017,99.67,55.11,9.0,897.0,01009,77.5,19.5,2.0,155.0
2000,40,111,40111,53.35,43.86,377,20114,18151,19.0,62.0,1.0,19.0,40037,35.89,29.42,19.0,682.0,26035,248.0,108.0,2.0,496.0,28113,59.89,60.53,256.0,15333.0,35057,62.43,41.98,90.0,5619.0,01009,61.42,48.88,112.0,6879.0,04005,101.19,54.44,16.0,1619.0,24510,63.89,679.54,54.0,3450.0
2000,21,141,21141,60.55,45.37,371,22465,72031,40.0,77.0,1.0,40.0,22021,40.6,35.8,5.0,203.0,39043,62.0,35.0,1.0,62.0,25019,492.07,413.69,273.0,134335.0,51685,93.0,55.24,25.0,2325.0,26097,63.39,56.45,31.0,1965.0,34027,202.63,118.34,90.0,18237.0,20189,11.0,34.0,1.0,11.0
2000,47,021,47021,86.52,58.26,929,80381,45051,86.52,53.56,25.0,2163.0,47145,49.6,37.7,10.0,496.0,40099,133.0,77.0,1.0,133.0,13321,61.85,50.47,211.0,13050.0,28123,36.67,32.67,3.0,110.0,13303,49.7,31.78,27.0,1342.0,26103,110.5,110.0,2.0,221.0,39023,66.0,234.0,5.0,330.0
2000,48,043,48043,69.95,72.62,81,5666,12023,34.67,35.67,3.0,104.0,27137,64.45,68.91,11.0,709.0,55017,92.33,54.67,3.0,277.0,72051,314.25,149.0,12.0,3771.0,30103,29.0,30.0,1.0,29.0,04019,99.4,75.38,2481.0,246623.0,51173,52.0,45.0,2.0,104.0,51047,100.0,138.0,1.0,100.0
2000,48,057,48057,72.01,97.63,202,14546,47055,64.5,58.5,2.0,129.0,42095,106.08,63.38,60.0,6365.0,19181,156.0,49.0,2.0,312.0,51089,69.27,50.33,413.0,28610.0,06111,137.11,71.29,3074.0,421468.0,21019,50.07,43.43,112.0,5608.0,41063,79.0,42.0,1.0,79.0,04019,70.9,135.1,20.0,1418.0
2000,51,063,51063,71.72,48.99,178,12766,32510,99.0,57.63,8.0,792.0,18167,46.9,39.85,48.0,2251.0,48245,86.41,67.41,70.0,6049.0,01009,74.57,49.55,886.0,66068.0,31153,95.46,63.5,46.0,4391.0,08069,115.07,79.66,1360.0,156495.0,48185,48.0,42.0,1.0,48.0,47179,118.77,71.23,13.0,1544.0
2000,05,105,05105,56.21,65.51,133,7476,40037,70.85,58.46,52.0,3684.0,48123,37.25,41.0,4.0,149.0,20201,111.0,127.0,1.0,111.0,26097,116.64,97.16,120.0,13997.0,26035,66.89,87.67,9.0,602.0,51037,54.35,36.27,26.0,1413.0,13091,20.0,19.0,1.0,20.0,13051,217.08,369.08,12.0,2605.0
2000,21,125,21125,60.29,48.69,1480,89231,46017,43.33,33.67,3.0,130.0,51690,54.3,37.09,47.0,2552.0,18057,181.66,103.91,186.0,33789.0,13303,55.24,49.15,123.0,6795.0,39043,88.92,56.42,12.0,1067.0,29117,51.87,46.0,23.0,1193.0,37111,74.75,47.5,4.0,299.0,49NA ,38.0,36.0,2.0,76.0
2000,29,085,29085,47.45,51.06,139,6595,47145,42.33,36.33,6.0,254.0,48221,113.0,67.25,4.0,452.0,19193,60.76,57.09,34.0,2066.0,04019,112.75,77.01,13765.0,1551971.0,19181,131.0,65.0,3.0,393.0,48315,47.65,52.6,20.0,953.0,54029,72.0,111.0,1.0,72.0,36107,65.0,486.0,1.0,65.0
2000,38,069,38069,41.0,42.33,12,492,27137,63.58,50.25,24.0,1526.0,41047,86.35,51.59,17.0,1468.0,06115,76.75,59.83,12.0,921.0,38025,43.18,32.09,11.0,475.0,55017,94.25,50.5,4.0,377.0,51101,79.5,48.98,50.0,3975.0,50007,118.42,65.54,24.0,2842.0,21019,74.0,70.0,2.0,148.0
2000,13,087,13087,58.01,45.91,327,18970,16017,68.0,33.0,7.0,476.0,39167,53.64,52.73,11.0,590.0,06059,204.55,107.23,8920.0,1824620.0,21019,63.59,55.99,1069.0,67974.0,48245,61.49,57.58,113.0,6948.0,28077,44.0,40.23,26.0,1144.0,40051,48.0,67.5,4.0,192.0,08069,111.63,81.07,27.0,3014.0
2000,40,023,40023,38.8,43.61,132,5121,46137,48.67,71.33,3.0,146.0,40131,125.67,74.67,3.0,377.0,46047,18.0,23.0,1.0,18.0,08069,133.07,90.14,8002.0,1064838.0,18057,158.07,91.44,54.0,8536.0,45077,65.97,47.07,400.0,26386.0,18119,94.5,292.0,2.0,189.0,12061,263.04,245.41,27.0,7102.0
2000,53,039,53039,99.39,63.16,375,37272,42095,188.4,43.85,20.0,3768.0,13169,73.71,42.16,85.0,6265.0,26105,90.0,93.0,1.0,90.0,51037,76.26,54.6,43.0,3279.0,22077,86.0,45.0,1.0,86.0,21025,37.33,28.22,18.0,672.0,32029,88.0,40.5,2.0,176.0,17161,81.0,368.33,3.0,243.0
2000,08,095,08095,61.05,39.73,40,2442,18167,25.0,31.0,1.0,25.0,17145,50.0,26.5,2.0,100.0,34003,218.65,124.29,1607.0,351372.0,29117,64.27,57.22,121.0,7777.0,16049,100.0,36.0,1.0,100.0,51540,116.38,73.96,76.0,8845.0,48011,48.0,15.0,1.0,48.0,08077,99.52,156.14,21.0,2090.0
2000,27,133,27133,61.92,45.6,85,5263,51690,40.0,24.0,1.0,40.0,21113,105.24,42.41,17.0,1789.0,21239,40.0,26.0,1.0,40.0,48315,56.99,70.16,79.0,4502.0,19193,46.5,35.3,60.0,2790.0,17189,48.35,39.0,26.0,1257.0,20169,69.5,54.75,4.0,278.0,40047,27.5,30.5,2.0,55.0
2000,24,510,24510,72.09,71.75,8520,614202,48221,110.6,74.4,10.0,1106.0,48339,92.23,65.73,173.0,15955.0,26165,129.0,112.5,2.0,258.0,51101,103.15,59.24,169.0,17432.0,06115,64.82,47.78,72.0,4667.0,29135,65.24,41.45,38.0,2479.0,39127,68.86,48.14,7.0,482.0,28077,76.0,62.0,1.0,76.0
2000,21,197,21197,48.3,38.53,137,6617,41047,85.62,45.92,26.0,2226.0,37055,108.52,67.05,21.0,2279.0,29201,56.5,40.0,2.0,113.0,28077,49.98,45.7,122.0,6097.0,47015,35.0,28.5,2.0,70.0,24001,61.02,49.17,215.0,13119.0,17119,76.71,59.39,28.0,2148.0,35043,79.0,54.0,5.0,395.0
2000,21,059,21059,68.6,57.06,2324,159421,39167,84.75,29.0,4.0,339.0,06099,103.17,62.26,206.0,21252.0,44001,82.6,100.8,5.0,413.0,45077,83.38,61.65,1982.0,165261.0,06059,154.08,82.81,7139.0,1099947.0,29181,49.6,37.58,52.0,2579.0,20115,57.0,21.0,1.0,57.0,55073,99.2,76.2,5.0,496.0
2000,30,047,30047,120.4,94.28,300,36121,40131,75.74,53.86,69.0,5226.0,23011,73.67,85.0,3.0,221.0,49043,321.85,203.0,13.0,4184.0,21025,31.29,27.95,99.0,3098.0,01049,35.12,38.67,33.0,1159.0,27025,91.47,65.05,201.0,18385.0,45019,181.11,89.27,63.0,11410.0,45077,86.33,61.33,6.0,518.0
2000,22,047,22047,67.64,52.73,392,26514,55119,63.0,46.0,1.0,63.0,25027,118.73,62.18,187.0,22202.0,27015,245.0,110.0,1.0,245.0,51540,106.04,75.8,409.0,43372.0,13131,41.5,28.0,2.0,83.0,48419,51.86,73.14,29.0,1504.0,16057,119.4,77.8,5.0,597.0,51540,161.67,200.83,6.0,970.0
2000,17,179,17179,75.94,58.3,3303,250845,17145,36.0,25.0,1.0,36.0,47013,11.0,9.0,1.0,11.0,19033,65.88,78.63,8.0,527.0,17189,67.48,57.72,105.0,7085.0,26105,49.2,34.2,5.0,246.0,17183,50.07,42.66,161.0,8062.0,72031,76.33,57.33,3.0,229.0,01123,31.0,136.0,2.0,62.0
2000,08,123,08123,123.58,74.71,6886,850966,13169,48.0,46.0,5.0,240.0,37131,48.46,35.43,94.0,4555.0,45057,85.0,102.0,1.0,85.0,29135,65.78,50.29,128.0,8420.0,34003,172.44,95.26,892.0,153817.0,48067,40.16,40.16,57.0,2289.0,18151,66.5,41.0,2.0,133.0,32001,25.0,131.0,1.0,25.0
2000,04,011,04011,60.0,47.48,62,3720,21113,85.8,52.6,5.0,429.0,24041,87.6,52.15,20.0,1752.0,13171,54.0,18.0,1.0,54.0,24001,57.67,51.72,1005.0,57962.0,21239,85.83,55.0,6.0,515.0,26067,71.26,50.89,230.0,16390.0,45051,119.19,95.0,52.0,6198.0,28159,30.0,40.0,1.0,30.0
2000,51,840,51840,101.99,74.25,346,35289,19059,81.5,55.5,2.0,163.0,27085,72.0,41.0,1.0,72.0,26091,108.2,82.5,10.0,1082.0,27025,111.0,63.06,1347.0,149522.0,48017,46.0,44.0,3.0,138.0,26085,60.64,60.93,55.0,3335.0,12023,63.78,52.44,9.0,574.0,54039,44.0,73.75,4.0,176.0
2000,55,003,55003,55.19,52.35,171,9438,27021,48.67,214.33,9.0,438.0,22079,50.3,43.14,272.0,13681.0,28113,20.0,31.0,1.0,20.0,29181,47.15,38.75,110.0,5186.0,26165,70.0,41.0,2.0,140.0,17071,34.0,44.0,7.0,238.0,32510,121.92,68.46,13.0,1585.0,29135,40.0,30.0,1.0,40.0
