year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app
2006,39,009,39009,105.33,69.76,1908,200967,01045,74.0,49.83,6.0,444.0,37001,102.07,56.84,1583.0,161580.0,39043,140.5,83.08,12.0,1686.0,47061,60.69,47.41,762,46248,48361,103.4,50.4,10.0,1034.0,13321,119.64,71.86,14.0,1675.0,40099,81.98,59.4,90.0,7378.0,,,,,
2006,13,051,13051,149.48,99.5,21084,3151730,40123,87.84,56.24,140.0,12297.0,19065,64.0,37.0,1.0,64.0,19181,141.69,57.69,13.0,1842.0,02122,150.19,87.73,2500,375483,48035,59.25,60.75,4.0,237.0,72051,317.07,159.26,191.0,60560.0,48245,88.85,74.08,1441.0,128026.0,,,,,
2006,36,029,36029,97.44,74.51,38818,3782555,22027,25.0,31.5,2.0,50.0,18065,93.94,50.88,16.0,1503.0,40099,35.0,27.0,1.0,35.0,13049,87.11,59.64,272,23694,30039,50.0,50.0,2.0,100.0,01009,100.79,74.03,123.0,12397.0,20201,66.55,56.5,22.0,1464.0,,,,,
2006,29,079,29079,74.03,52.44,344,25465,45055,81.69,65.31,13.0,1062.0,72071,90.18,43.79,34.0,3066.0,48245,115.15,81.69,269.0,30976.0,21175,75.59,50.27,277,20939,21111,111.3,71.94,103.0,11464.0,51089,103.93,74.4,73.0,7587.0,18057,164.73,107.12,3068.0,505403.0,,,,,
2006,35,049,35049,230.36,116.8,13919,3206448,51015,158.75,67.88,8.0,1270.0,26045,130.82,70.88,510.0,66717.0,18057,182.94,114.72,798.0,145983.0,30071,80.4,63.06,62,4985,06001,396.15,151.87,3240.0,1283510.0,26097,181.05,254.21,19.0,3440.0,19041,79.72,47.89,75.0,5979.0,,,,,
2006,20,137,20137,57.35,54.2,103,5907,06085,418.01,153.17,2452.0,1024954.0,05107,61.92,43.94,190.0,11764.0,22077,192.0,74.0,3.0,576.0,37117,76.06,66.52,569,43278,21215,17.5,42.5,2.0,35.0,13303,111.88,62.38,16.0,1790.0,47015,116.25,60.84,97.0,11276.0,,,,,
2006,51,167,51167,78.8,52.98,1059,83449,29055,76.25,46.5,8.0,610.0,21123,84.27,54.67,15.0,1264.0,06115,232.64,116.91,570.0,132602.0,29161,99.54,64.5,1401,139451,08045,169.5,78.63,8.0,1356.0,04019,157.3,92.62,6538.0,1028452.0,01049,94.04,59.17,370.0,34796.0,,,,,
2006,56,001,56001,140.07,83.49,1841,257869,39007,71.88,76.63,16.0,1150.0,72067,93.36,57.09,11.0,1027.0,19193,71.91,50.58,93.0,6688.0,01093,76.72,55.82,1092,83774,42107,53.44,53.5,16.0,855.0,38025,66.22,62.22,9.0,596.0,42067,98.09,64.45,101.0,9907.0,,,,,
2006,29,107,29107,103.93,65.72,2376,246948,13173,30.0,43.0,1.0,30.0,06039,224.68,104.57,502.0,112788.0,47015,17.0,70.0,1.0,17.0,21151,113.24,69.05,3755,425208,13153,138.43,76.7,23.0,3184.0,21019,95.72,79.87,87.0,8328.0,26105,123.05,79.01,289.0,35561.0,,,,,
2006,10,003,10003,165.39,85.88,50773,8397165,13161,48.0,48.0,2.0,96.0,72005,108.85,41.65,46.0,5007.0,19041,104.0,52.0,1.0,104.0,39061,134.99,87.64,34142,4608884,45NA ,48.0,29.0,1.0,48.0,08069,127.79,101.86,1825.0,233213.0,34003,326.19,153.31,11473.0,3742328.0,,,,,
2006,55,045,55045,123.73,79.13,2727,337422,18033,78.14,42.57,14.0,1094.0,26109,42.33,64.0,3.0,127.0,06059,446.9,188.78,25915.0,11581413.0,13157,143.16,87.25,4769,682716,01025,97.0,40.0,1.0,97.0,51037,125.0,64.13,8.0,1000.0,48017,66.57,54.61,28.0,1864.0,,,,,
2006,34,023,34023,231.75,111.25,63651,14751232,42081,79.44,47.5,18.0,1430.0,26079,75.0,57.5,2.0,150.0,01049,168.25,100.0,4.0,673.0,21119,65.26,47.56,320,20883,29029,106.33,91.67,3.0,319.0,29117,63.33,78.22,9.0,570.0,17013,95.56,70.44,18.0,1720.0,,,,,
2006,18,027,18027,81.25,60.76,830,67437,39165,128.76,74.11,38.0,4893.0,34039,222.4,95.17,8837.0,1965384.0,13131,228.0,97.0,1.0,228.0,54109,56.19,50.36,464,26073,41005,206.08,93.46,171.0,35239.0,48315,132.2,175.4,5.0,661.0,40061,77.0,52.47,68.0,5236.0,,,,,
2006,29,161,29161,99.03,63.18,1767,174982,38059,74.33,60.0,9.0,669.0,40115,126.5,75.0,6.0,759.0,42067,337.67,123.0,3.0,1013.0,22073,105.93,77.26,4494,476038,36025,86.0,92.0,2.0,172.0,51101,144.58,75.03,88.0,12723.0,27015,105.52,52.76,143.0,15090.0,,,,,
2006,37,145,37145,116.94,70.23,2366,276685,42063,112.8,82.6,5.0,564.0,72089,102.93,59.39,54.0,5558.0,46047,84.0,110.5,2.0,168.0,51187,189.19,83.4,3708,701506,26025,112.47,74.93,15.0,1687.0,28077,74.44,49.89,9.0,670.0,45057,116.75,64.21,624.0,72853.0,,,,,
2006,32,009,32009,100.58,72.38,24,2414,42043,93.9,74.0,51.0,4789.0,46117,86.0,49.0,2.0,172.0,26011,90.0,52.0,1.0,90.0,06031,165.97,88.07,8436,1400110,39103,132.63,148.0,8.0,1061.0,45077,149.24,111.31,302.0,45071.0,28113,97.57,77.45,314.0,30638.0,,,,,
2006,45,017,45017,93.63,63.76,480,44940,31137,27.5,55.5,2.0,55.0,46029,146.5,56.5,2.0,293.0,26105,74.0,28.17,6.0,444.0,13111,172.98,121.56,1971,340947,19051,80.0,48.0,2.0,160.0,21025,106.71,50.43,7.0,747.0,22107,84.52,59.13,23.0,1944.0,,,,,
2006,37,059,37059,134.05,74.69,2920,391421,20091,158.34,82.6,194.0,30718.0,39097,96.45,75.45,29.0,2797.0,34003,384.64,174.26,6110.0,2350168.0,48009,94.74,72.25,295,27949,50NA ,132.0,54.0,4.0,528.0,51540,184.96,102.97,156.0,28854.0,21149,68.04,50.88,26.0,1769.0,,,,,
2006,37,197,37197,96.13,57.34,1863,179093,25001,234.75,90.39,56.0,13146.0,45045,101.47,58.06,4365.0,442933.0,21239,59.67,32.67,3.0,179.0,18027,81.17,59.72,690,56008,37185,252.0,154.0,1.0,252.0,17189,122.89,79.28,18.0,2212.0,25019,928.45,533.77,225.0,208901.0,,,,,
2006,50,021,50021,134.24,83.59,3615,485262,06025,167.69,82.72,544.0,91222.0,45083,90.03,52.55,3037.0,273435.0,26165,88.14,99.0,7.0,617.0,35019,71.36,57.68,102,7279,47177,64.13,87.13,8.0,513.0,29135,113.14,67.07,14.0,1584.0,13321,95.66,55.64,168.0,16071.0,,,,,
2006,46,105,46105,71.19,63.32,57,4058,19073,30.67,41.0,3.0,92.0,21027,60.4,59.8,10.0,604.0,17013,116.0,39.0,2.0,232.0,01075,77.11,59.76,298,22978,42003,94.88,88.96,117.0,11101.0,24001,85.31,62.09,233.0,19878.0,72051,203.47,108.94,103.0,20957.0,,,,,
2006,12,003,12003,129.91,66.88,1849,240212,37001,84.83,38.13,154.0,13064.0,53057,190.71,91.39,98.0,18690.0,29201,64.4,67.45,20.0,1288.0,37017,96.02,73.23,671,64432,18157,131.3,130.85,20.0,2626.0,27025,137.42,84.26,232.0,31882.0,51089,90.16,49.72,555.0,50039.0,,,,,
2006,08,013,08013,237.44,123.13,23459,5570077,19065,70.0,28.0,1.0,70.0,02070,232.33,333.67,3.0,697.0,40061,75.25,133.0,4.0,301.0,20181,69.37,70.42,168,11654,02261,239.0,215.0,1.0,239.0,29181,85.88,48.0,8.0,687.0,01009,104.11,75.41,406.0,42269.0,,,,,
2006,17,119,17119,106.56,72.09,19292,2055720,18065,64.2,42.8,5.0,321.0,22NA ,95.4,42.58,388.0,37016.0,44001,209.03,403.0,33.0,6898.0,48387,72.98,67.95,186,13575,41041,193.18,91.88,34.0,6568.0,48419,75.75,61.75,8.0,606.0,26097,125.26,77.22,110.0,13779.0,,,,,
2006,05,049,05049,89.47,62.76,251,22457,72067,89.55,48.45,11.0,985.0,37191,82.41,53.32,1417.0,116768.0,49043,327.38,249.68,113.0,36994.0,48311,382.86,290.07,14,5360,36073,50.0,111.33,3.0,150.0,17183,68.18,50.18,146.0,9955.0,13303,102.87,60.28,151.0,15534.0,,,,,
2006,26,115,26115,126.99,74.79,12423,1577578,72005,99.58,86.25,24.0,2390.0,37081,106.29,63.26,8544.0,908141.0,27015,86.0,49.33,3.0,258.0,01007,89.62,59.74,754,67576,04027,136.66,77.78,110.0,15033.0,48067,70.9,81.6,10.0,709.0,04019,164.28,81.89,21304.0,3499715.0,,,,,
2006,72,047,72047,93.12,47.55,617,57456,16077,77.14,46.0,7.0,540.0,08123,164.8,99.65,225.0,37080.0,19033,88.57,77.0,7.0,620.0,21205,91.04,57.92,661,60176,13315,100.0,32.0,1.0,100.0,26067,98.75,59.52,102.0,10072.0,38025,88.38,47.88,8.0,707.0,,,,,
2006,20,167,20167,67.93,58.64,196,13314,26079,62.67,52.0,3.0,188.0,18113,86.91,37.73,11.0,956.0,45057,153.53,82.06,17.0,2610.0,72013,96.52,48.52,1920,185327,09009,172.89,103.93,273.0,47199.0,26085,106.15,68.55,20.0,2123.0,21019,90.6,65.88,285.0,25822.0,,,,,
2006,51,137,51137,188.85,86.25,4486,847196,40115,66.38,54.61,120.0,7965.0,16075,85.33,82.0,15.0,1280.0,28113,134.14,89.71,7.0,939.0,19053,74.0,51.73,243,17983,35045,108.04,65.91,23.0,2485.0,17071,70.0,34.0,4.0,280.0,08069,172.67,97.0,3834.0,662000.0,,,,,
2006,13,071,13071,94.85,61.02,1544,146447,46029,142.33,60.83,6.0,854.0,17011,127.0,83.0,6.0,762.0,13171,91.5,61.0,2.0,183.0,27065,137.49,67.27,1213,166775,42127,178.0,91.25,12.0,2136.0,72093,84.0,18.0,1.0,84.0,51037,94.67,51.2,138.0,13064.0,,,,,
2006,23,023,23023,147.3,77.15,2634,387984,72089,92.77,49.62,13.0,1206.0,21013,65.67,58.17,6.0,394.0,26091,131.79,67.16,19.0,2504.0,48377,85.84,76.59,105,9013,21177,50.0,24.0,1.0,50.0,72127,242.66,128.32,922.0,223734.0,29117,78.11,52.81,83.0,6483.0,,,,,
2006,13,217,13217,128.2,74.99,12802,1641194,46117,41.0,28.0,1.0,41.0,04007,140.71,133.29,17.0,2392.0,21149,65.0,88.0,1.0,65.0,26163,117.26,78.51,85382,10011914,20055,77.6,66.0,5.0,388.0,39033,81.19,57.21,42.0,3410.0,48315,89.35,83.65,55.0,4914.0,,,,,
2006,48,285,48285,92.79,77.03,404,37487,39097,143.86,60.14,7.0,1007.0,17NA ,146.0,81.96,540.0,78841.0,25019,658.47,415.26,19.0,12511.0,28083,91.75,75.52,265,24313,72065,80.0,41.0,2.0,160.0,21101,99.38,61.22,64.0,6360.0,51101,138.77,69.13,305.0,42326.0,,,,,
2006,42,077,42077,130.72,78.61,29989,3920187,45083,96.66,58.84,61.0,5896.0,30063,171.5,118.78,18.0,3087.0,13321,39.0,136.0,1.0,39.0,19135,82.9,57.16,283,23462,49037,57.0,27.0,1.0,57.0,13283,126.0,30.5,2.0,252.0,28077,77.6,62.92,103.0,7993.0,,,,,
2006,08,017,08017,85.76,86.94,71,6089,02070,105.89,63.44,9.0,953.0,01065,72.55,46.53,203.0,14728.0,72051,173.0,137.5,4.0,692.0,01043,99.2,62.16,3667,363771,26037,162.17,138.83,6.0,973.0,49011,116.14,79.82,2470.0,286872.0,45077,112.79,97.85,894.0,100830.0,,,,,
2006,26,029,26029,187.66,120.4,2345,440065,08091,1437.0,3349.0,1.0,1437.0,01099,68.33,48.02,251.0,17151.0,12097,218.66,129.54,1477.0,322968.0,72057,89.71,50.47,673,60378,51590,90.0,70.5,2.0,180.0,13271,155.5,148.25,4.0,622.0,21025,82.87,42.74,39.0,3232.0,,,,,
2006,17,103,17103,104.01,65.04,1688,175562,37081,121.7,86.79,140.0,17038.0,45015,115.07,61.01,2726.0,313683.0,53045,176.13,107.82,79.0,13914.0,18127,137.38,84.18,9730,1336709,12087,398.75,201.67,12.0,4785.0,48037,113.15,114.68,136.0,15388.0,51540,162.43,112.27,523.0,84951.0,,,,,
2006,16,087,16087,99.97,64.28,774,77375,16075,107.24,70.32,25.0,2681.0,47157,96.71,62.32,36025.0,3484031.0,51089,121.57,67.29,7.0,851.0,29005,77.12,62.5,193,14885,16045,138.0,68.92,12.0,1656.0,51195,117.96,118.21,24.0,2831.0,17189,89.35,71.99,69.0,6165.0,,,,,
2006,12,053,12053,147.75,81.03,22418,3312227,17011,86.57,58.57,7.0,606.0,13125,46.5,41.0,6.0,279.0,01009,85.2,49.2,5.0,426.0,48259,199.73,141.5,1945,388474,53067,184.19,83.54,295.0,54337.0,48241,87.74,79.74,23.0,2018.0,29135,93.14,50.05,83.0,7731.0,,,,,
2006,17,055,17055,65.02,53.08,1344,87391,05049,72.67,37.33,3.0,218.0,72135,148.44,66.63,169.0,25086.0,13303,99.5,82.5,2.0,199.0,17079,75.21,56.54,134,10078,42115,114.0,45.0,2.0,228.0,47075,94.87,56.43,23.0,2182.0,24001,95.57,59.16,1025.0,97960.0,,,,,
2006,72,033,72033,113.12,58.8,681,77033,17NA ,166.79,89.42,19.0,3169.0,26061,62.8,39.4,5.0,314.0,24510,164.3,121.4,1133.0,186147.0,21075,51.58,46.92,123,6344,37085,114.54,60.85,13.0,1489.0,01045,94.28,77.04,47.0,4431.0,48419,91.54,72.05,91.0,8330.0,,,,,
2006,48,237,48237,77.7,69.46,189,14685,30063,140.46,58.57,54.0,7585.0,17163,93.41,54.74,4039.0,377264.0,54061,171.89,109.76,74.0,12720.0,51095,234.94,112.11,4034,947744,05001,97.0,72.0,1.0,97.0,40123,97.0,100.48,58.0,5626.0,27025,176.82,81.44,694.0,122712.0,,,,,
2006,45,013,45013,268.08,159.19,18168,4870493,48105,60.5,58.5,2.0,121.0,28097,54.45,46.45,114.0,6207.0,47179,155.98,107.68,82.0,12790.0,51133,231.37,120.39,595,137664,37077,104.0,71.3,10.0,1040.0,22027,115.22,191.67,9.0,1037.0,29181,69.98,40.02,104.0,7278.0,,,,,
2006,13,121,13121,186.71,118.4,118546,22133427,01099,39.67,24.67,3.0,119.0,01103,83.33,51.18,679.0,56582.0,04019,191.48,113.69,2284.0,437339.0,47045,82.7,70.6,1594,131825,20035,139.0,61.5,2.0,278.0,45055,146.86,85.26,125.0,18357.0,48067,79.99,61.9,154.0,12318.0,,,,,
2006,26,015,26015,119.88,69.49,5206,624077,72135,134.55,59.51,76.0,10226.0,01033,74.34,47.09,345.0,25647.0,13051,159.54,108.46,302.0,48181.0,48229,59.54,63.51,35,2084,37107,65.25,34.75,4.0,261.0,29041,44.0,35.5,2.0,88.0,17183,72.51,58.11,454.0,32920.0,,,,,
2006,19,083,19083,75.03,55.58,886,66476,17163,100.25,83.53,57.0,5714.0,21185,188.12,97.4,92.0,17307.0,36107,146.57,173.64,14.0,2052.0,20051,97.63,69.6,938,91581,40069,72.0,312.0,1.0,72.0,06085,374.57,175.08,5073.0,1900205.0,26067,102.51,56.97,638.0,65401.0,,,,,
2006,05,111,05111,63.13,53.93,833,52590,05135,77.25,53.25,4.0,309.0,29147,136.5,57.83,6.0,819.0,21019,149.44,140.11,9.0,1345.0,13267,89.25,67.82,485,43287,48209,110.09,79.37,54.0,5945.0,51015,137.34,68.29,334.0,45873.0,26085,89.13,51.23,147.0,13102.0,,,,,
2006,28,007,28007,73.93,62.11,654,48351,21117,92.05,54.05,22.0,2025.0,05135,170.33,115.0,3.0,511.0,30083,133.0,525.0,1.0,133.0,51061,287.59,123.11,4897,1408326,02020,179.52,81.84,376.0,67501.0,29055,96.77,72.21,39.0,3774.0,17071,79.42,57.0,31.0,2462.0,,,,,
2006,06,009,06009,268.77,133.62,6653,1788132,48257,95.83,62.81,58.0,5558.0,21117,89.46,57.32,291.0,26034.0,08069,167.83,99.17,287.0,48168.0,48247,76.3,60.6,97,7401,04005,191.63,93.15,27.0,5174.0,39007,82.04,59.49,130.0,10665.0,72093,78.67,35.67,3.0,236.0,,,,,
2006,26,037,26037,133.22,82.28,5850,779349,54009,53.0,21.5,2.0,106.0,48257,104.85,71.54,827.0,86713.0,51037,80.67,83.33,3.0,242.0,42097,78.38,54.44,4112,322308,26017,42.67,62.67,3.0,128.0,13173,125.25,67.25,4.0,501.0,39033,86.23,58.07,337.0,29059.0,,,,,
2006,05,023,05023,122.3,96.26,1522,186139,16085,150.09,75.09,11.0,1651.0,54009,71.0,37.62,13.0,923.0,50017,124.5,118.25,4.0,498.0,45079,140.62,94.66,12306,1730491,34027,284.99,129.79,148.0,42179.0,13161,93.67,58.87,15.0,1405.0,21101,91.55,58.45,212.0,19408.0,,,,,
2006,40,105,40105,71.05,64.69,418,29699,26021,101.8,59.91,45.0,4581.0,50005,152.33,89.67,3.0,457.0,12061,177.16,136.24,230.0,40746.0,39083,104.68,68.86,3481,364391,26103,82.0,44.5,2.0,164.0,18033,79.89,67.42,66.0,5273.0,72127,158.24,97.34,780.0,123426.0,,,,,
2006,55,123,55123,106.15,68.2,1134,120371,37189,143.0,76.0,6.0,858.0,48491,124.78,95.0,1360.0,169701.0,17161,171.28,110.7,53.0,9078.0,37009,152.62,104.48,1410,215192,51173,53.5,29.5,2.0,107.0,48225,86.18,103.73,11.0,948.0,13283,79.18,42.45,11.0,871.0,,,,,
2006,06,061,06061,330.7,157.82,42087,13918301,36089,72.0,60.5,20.0,1440.0,13287,65.34,47.02,82.0,5358.0,29117,71.5,86.0,4.0,286.0,19047,75.24,55.18,322,24227,41063,177.0,48.0,1.0,177.0,42081,101.18,78.09,130.0,13154.0,22035,85.92,61.45,38.0,3265.0,,,,,
2006,48,299,48299,180.14,168.57,1665,299927,36117,95.56,83.13,16.0,1529.0,42023,54.0,81.0,1.0,54.0,08077,157.95,84.74,78.0,12320.0,06071,244.73,109.3,187565,45903690,19091,24.0,15.0,1.0,24.0,39165,141.46,103.24,800.0,113168.0,13271,100.08,59.08,48.0,4804.0,,,,,
2006,21,237,21237,60.27,47.91,301,18140,72069,190.62,107.44,34.0,6481.0,01063,61.03,48.08,151.0,9216.0,48315,120.0,84.0,1.0,120.0,51NA ,175.36,79.69,1201,210613,48185,102.5,52.75,4.0,410.0,42063,84.72,101.09,54.0,4575.0,49011,142.85,85.34,2837.0,405254.0,,,,,
2006,29,115,29115,71.65,56.55,442,31668,08023,86.0,51.25,8.0,688.0,26021,85.86,53.56,1172.0,100633.0,51101,127.57,101.86,7.0,893.0,20069,78.32,59.56,99,7754,37111,74.0,63.33,3.0,222.0,38059,84.83,57.5,64.0,5429.0,51195,90.97,49.95,225.0,20469.0,,,,,
2006,06,023,06023,212.57,99.47,8083,1718164,51059,280.48,130.44,602.0,168846.0,37087,133.29,57.63,38.0,5065.0,28077,275.0,39.0,2.0,550.0,48409,95.53,79.84,2164,206726,54029,100.0,50.0,1.0,100.0,42043,105.98,98.59,907.0,96127.0,48037,78.45,63.15,659.0,51697.0,,,,,
2006,05,061,05061,83.4,63.28,408,34027,17049,67.33,25.0,3.0,202.0,42091,183.72,98.29,4008.0,736356.0,45077,119.9,101.64,50.0,5995.0,51750,113.69,71.87,448,50935,50007,175.77,68.38,13.0,2285.0,31137,74.8,56.6,10.0,748.0,48241,80.34,72.56,179.0,14381.0,,,,,
2006,06,111,06111,396.53,162.11,78268,31035272,39001,96.22,46.89,9.0,866.0,55071,101.8,91.2,5.0,509.0,54067,100.0,74.5,2.0,200.0,20059,101.26,67.14,1719,174070,40051,140.67,150.33,3.0,422.0,20091,135.94,102.76,3995.0,543072.0,47075,90.62,45.63,172.0,15587.0,,,,,
2006,05,009,05009,93.24,62.15,2002,186671,17135,61.25,43.75,4.0,245.0,37189,144.7,79.22,27.0,3907.0,21025,125.0,150.0,1.0,125.0,41025,93.22,64.1,290,27034,32029,222.0,57.0,4.0,888.0,25001,251.03,165.05,1019.0,255798.0,01045,94.01,59.88,235.0,22093.0,,,,,
2006,48,377,48377,87.08,78.66,142,12366,36031,77.17,44.83,6.0,463.0,36089,96.0,59.43,14.0,1344.0,51540,174.36,92.43,56.0,9764.0,17077,91.03,71.33,981,89297,18119,88.5,54.0,2.0,177.0,06025,151.78,86.33,848.0,128707.0,40123,87.08,57.53,185.0,16110.0,,,,,
2006,48,447,48447,67.0,65.85,33,2211,12037,364.0,672.33,3.0,1092.0,36117,80.61,60.09,67.0,5401.0,13055,110.0,37.0,3.0,330.0,29173,95.38,63.04,395,37675,48127,64.0,42.33,3.0,192.0,19073,71.3,46.9,10.0,713.0,22027,73.95,96.08,73.0,5398.0,,,,,
2006,16,085,16085,282.83,211.33,1845,521821,39109,92.92,72.42,26.0,2416.0,33009,169.07,73.4,15.0,2536.0,17189,90.0,30.0,1.0,90.0,34001,209.89,118.31,18352,3851944,20169,75.0,90.5,2.0,150.0,37001,114.28,75.48,254.0,29027.0,45055,117.85,67.0,721.0,84969.0,,,,,
2006,51,003,51003,214.54,118.25,7032,1508617,53039,135.71,76.5,14.0,1900.0,48013,81.1,62.15,20.0,1622.0,25013,152.94,86.77,401.0,61330.0,27139,208.21,108.02,10192,2122107,17119,130.67,85.3,27.0,3528.0,19065,83.28,57.72,18.0,1499.0,29041,70.18,51.64,28.0,1965.0,,,,,
2006,72,059,72059,77.11,40.34,208,16038,01101,104.79,72.36,47.0,4925.0,72101,96.35,55.17,23.0,2216.0,29135,61.5,49.25,4.0,246.0,48305,64.28,55.97,96,6171,20115,105.0,62.0,1.0,105.0,18065,90.64,70.93,80.0,7251.0,51015,142.58,64.6,1063.0,151563.0,,,,,
2006,53,019,53019,103.21,66.17,365,37670,41009,137.46,74.93,41.0,5636.0,29113,109.65,58.98,86.0,9430.0,05047,106.63,49.75,8.0,853.0,06009,271.9,137.61,4670,1269776,45019,230.36,101.29,55.0,12670.0,72067,108.25,51.5,8.0,866.0,06085,444.5,169.41,21557.0,9582068.0,,,,,
2006,19,045,19045,84.94,56.34,2399,203775,21NA ,152.0,115.0,2.0,304.0,19117,46.0,30.33,3.0,138.0,24001,118.36,111.93,14.0,1657.0,12005,199.63,143.3,12546,2504587,16057,140.5,72.25,4.0,562.0,72005,112.47,56.73,59.0,6636.0,29055,97.79,51.75,201.0,19655.0,,,,,
2006,13,317,13317,98.32,62.67,367,36085,29039,33.5,23.0,2.0,67.0,72069,249.18,73.53,120.0,29901.0,06101,227.68,117.05,909.0,206959.0,54007,66.02,54.28,537,35453,72031,124.5,53.25,4.0,498.0,26079,102.27,76.27,26.0,2659.0,39007,97.4,58.62,1260.0,122725.0,,,,,
2006,22,127,22127,73.68,54.73,406,29914,17097,173.63,94.11,246.0,42712.0,40139,76.0,35.6,5.0,380.0,40111,42.4,76.8,5.0,212.0,28051,76.74,101.33,129,9900,18151,89.0,28.0,1.0,89.0,16077,114.3,61.15,20.0,2286.0,13173,77.54,52.86,35.0,2714.0,,,,,
2006,37,047,37047,92.24,61.25,2425,223691,39079,77.1,50.2,10.0,771.0,08023,175.0,35.0,2.0,350.0,27025,184.22,93.28,60.0,11053.0,09NA ,195.03,90.78,471,91857,45051,185.14,125.04,91.0,16848.0,40115,67.87,51.0,31.0,2104.0,13161,93.74,47.21,86.0,8062.0,,,,,
2006,36,097,36097,88.29,67.17,974,85995,02050,140.18,70.7,77.0,10794.0,72133,105.71,51.49,41.0,4334.0,27119,184.25,98.75,4.0,737.0,31123,63.82,62.61,120,7658,12023,106.22,58.44,9.0,956.0,46029,130.94,69.8,117.0,15320.0,18033,94.97,59.49,344.0,32668.0,,,,,
2006,46,093,46093,118.79,76.33,1746,207405,20123,36.5,33.0,2.0,73.0,51059,289.21,121.3,7240.0,2093870.0,48419,86.86,130.14,7.0,608.0,31025,115.2,76.11,1680,193544,47055,72.0,85.0,1.0,72.0,46117,87.25,56.88,8.0,698.0,42081,89.91,59.96,1064.0,95665.0,,,,,
2006,49,021,49021,166.4,100.18,4416,734830,21221,35.0,58.0,1.0,35.0,17049,76.6,60.2,5.0,383.0,17183,164.83,111.17,30.0,4945.0,37051,103.18,79.86,7527,776631,32510,180.65,74.91,34.0,6142.0,72089,152.84,80.19,57.0,8712.0,48225,75.78,62.67,96.0,7275.0,,,,,
2006,17,169,17169,81.85,61.21,141,11541,13107,106.0,48.0,1.0,106.0,39001,101.0,33.0,7.0,707.0,48067,49.5,42.0,2.0,99.0,51065,166.32,81.37,1724,286743,40037,79.88,50.13,8.0,639.0,39097,110.76,81.2,80.0,8861.0,42063,85.99,56.69,713.0,61310.0,,,,,
2006,40,093,40093,72.99,72.03,162,11825,31087,78.0,76.5,2.0,156.0,29109,50.5,41.0,4.0,202.0,26067,83.77,52.69,13.0,1089.0,48471,91.7,88.48,1193,109396,49029,191.33,98.0,3.0,574.0,45083,113.3,67.02,718.0,81348.0,39165,157.39,93.34,2215.0,348627.0,,,,,
2006,28,005,28005,93.86,60.48,353,33134,27093,54.0,31.0,2.0,108.0,51185,81.45,52.32,31.0,2525.0,48135,96.16,85.03,32.0,3077.0,37177,107.56,58.27,108,11617,16017,351.17,264.67,6.0,2107.0,08091,172.68,132.47,34.0,5871.0,38059,97.16,58.73,230.0,22346.0,,,,,
2006,29,015,29015,86.37,64.88,1214,104857,17043,175.11,79.14,407.0,71270.0,17135,54.0,23.5,2.0,108.0,36035,149.83,77.33,6.0,899.0,06041,564.0,234.42,12125,6838472,47145,89.0,47.33,6.0,534.0,37081,120.78,88.9,1429.0,172590.0,42043,107.54,73.97,3826.0,411449.0,,,,,
2006,51,590,51590,81.7,58.3,2376,194120,27083,131.33,56.0,3.0,394.0,36031,126.15,64.46,13.0,1640.0,47155,158.12,110.95,43.0,6799.0,23017,121.79,70.67,3619,440746,27137,148.07,82.29,14.0,2073.0,16075,102.13,67.96,77.0,7864.0,31137,74.55,58.53,38.0,2833.0,,,,,
2006,13,171,13171,113.74,66.57,1143,130003,42083,59.0,56.0,4.0,236.0,39003,86.75,57.26,552.0,47888.0,26085,100.0,64.0,2.0,200.0,19101,94.91,80.6,343,32555,42095,120.31,88.54,98.0,11790.0,17011,84.69,78.97,36.0,3049.0,20091,160.8,98.6,5980.0,961585.0,,,,,
2006,23,009,23009,166.1,96.64,2891,480193,13077,138.52,75.43,42.0,5818.0,12037,230.42,116.0,48.0,11060.0,45023,131.57,74.43,7.0,921.0,36115,103.93,66.11,3452,358772,18167,201.33,173.33,9.0,1812.0,05049,83.63,60.25,8.0,669.0,25001,275.82,144.02,3998.0,1102731.0,,,,,
2006,48,395,48395,86.15,73.99,577,49706,21065,41.5,49.0,2.0,83.0,51810,163.79,72.93,8121.0,1330133.0,48139,120.48,93.81,73.0,8795.0,27143,126.03,65.51,869,109516,51690,16.0,55.0,1.0,16.0,30063,148.99,91.12,673.0,100273.0,06025,178.27,85.22,4295.0,765663.0,,,,,
2006,37,033,37033,113.27,68.67,1224,138639,51199,190.0,69.58,12.0,2280.0,39109,91.39,63.28,99.0,9048.0,26107,89.5,120.38,8.0,716.0,02090,150.46,89.17,3433,516518,48221,177.0,75.0,1.0,177.0,01065,98.35,59.0,26.0,2557.0,19073,72.15,51.54,65.0,4690.0,,,,,
