,year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,year,state,county,loan_average_orig,income_average_orig,count_orig,value_orig,fips
0,2005,51,063,113.06,57.87,853.0,96441.0,51063,2005,51,063,120.02,62.63,377.0,45246.0,51063
0,2006,51,063,117.95,62.46,785.0,92587.0,51063,2006,51,063,120.25,70.8,337.0,40524.0,51063
0,2007,51,063,132.91,61.89,714.0,94899.0,51063,2007,51,063,138.16,66.08,293.0,40480.0,51063
0,2008,51,063,145.34,67.85,2272.0,330204.0,51063,2008,51,063,148.17,80.0,1008.0,149356.0,51063
0,2009,51,063,157.11,69.38,461.0,72427.0,51063,2009,51,063,156.15,69.37,237.0,37008.0,51063
0,2010,51,063,150.66,72.27,367.0,55294.0,51063,2010,51,063,143.8,78.16,190.0,27322.0,51063
0,2011,51,063,148.21,71.93,337.0,49948.0,51063,2011,51,063,149.88,73.64,165.0,24731.0,51063
0,2012,51,063,147.17,78.04,427.0,62841.0,51063,2012,51,063,146.15,82.67,237.0,34637.0,51063
0,2013,51,063,137.07,69.76,430.0,58939.0,51063,2013,51,063,141.57,73.65,230.0,32560.0,51063
0,2014,51,063,147.59,84.98,293.0,43243.0,51063,2014,51,063,150.61,90.23,163.0,24550.0,51063
0,2000,40,141,49.85,51.92,166.0,8275.0,40141,2000,40,141,38.81,58.3,54.0,2096.0,40141
0,2001,40,141,41.11,40.68,192.0,7893.0,40141,2001,40,141,37.65,45.17,52.0,1958.0,40141
0,2002,40,141,42.08,42.43,268.0,11277.0,40141,2002,40,141,43.37,46.53,92.0,3990.0,40141
0,2003,40,141,52.14,53.03,262.0,13660.0,40141,2003,40,141,52.7,54.09,90.0,4743.0,40141
0,2004,40,141,54.67,47.19,249.0,13612.0,40141,2004,40,141,50.59,51.42,86.0,4351.0,40141
0,2005,40,141,52.65,48.81,262.0,13795.0,40141,2005,40,141,48.11,49.07,71.0,3416.0,40141
0,2006,40,141,52.49,48.68,247.0,12965.0,40141,2006,40,141,49.35,50.37,84.0,4145.0,40141
0,2007,40,141,58.12,51.88,205.0,11914.0,40141,2007,40,141,51.23,55.23,93.0,4764.0,40141
0,2008,40,141,54.56,52.9,652.0,35572.0,40141,2008,40,141,44.56,50.91,324.0,14436.0,40141
0,2009,40,141,57.8,55.28,137.0,7918.0,40141,2009,40,141,53.7,55.62,73.0,3920.0,40141
0,2010,40,141,68.19,75.11,96.0,6546.0,40141,2010,40,141,65.94,90.38,52.0,3429.0,40141
0,2011,40,141,55.86,58.93,83.0,4636.0,40141,2011,40,141,52.49,61.73,49.0,2572.0,40141
0,2012,40,141,69.28,75.13,86.0,5958.0,40141,2012,40,141,64.89,75.48,61.0,3958.0,40141
0,2013,40,141,66.11,74.04,91.0,6016.0,40141,2013,40,141,66.56,65.53,43.0,2862.0,40141
0,2014,40,141,62.92,61.97,72.0,4530.0,40141,2014,40,141,56.63,70.78,40.0,2265.0,40141
0,2000,40,029,44.39,45.54,67.0,2974.0,40029,2000,40,029,47.06,50.47,17.0,800.0,40029
0,2001,40,029,47.29,40.6,111.0,5249.0,40029,2001,40,029,57.45,48.87,31.0,1781.0,40029
0,2002,40,029,55.9,48.83,80.0,4472.0,40029,2002,40,029,58.15,49.19,27.0,1570.0,40029
0,2003,40,029,66.78,55.98,82.0,5476.0,40029,2003,40,029,71.07,59.93,29.0,2061.0,40029
0,2004,40,029,78.62,61.42,118.0,9277.0,40029,2004,40,029,80.33,81.93,40.0,3213.0,40029
0,2005,40,029,72.07,51.8,173.0,12468.0,40029,2005,40,029,64.45,54.96,47.0,3029.0,40029
0,2006,40,029,75.63,55.79,107.0,8092.0,40029,2006,40,029,73.21,78.21,34.0,2489.0,40029
0,2007,40,029,106.3,66.21,124.0,13181.0,40029,2007,40,029,91.54,74.74,46.0,4211.0,40029
0,2008,40,029,85.04,67.58,268.0,22792.0,40029,2008,40,029,81.93,64.44,108.0,8848.0,40029
0,2009,40,029,114.95,70.97,73.0,8391.0,40029,2009,40,029,143.38,84.65,26.0,3728.0,40029
0,2010,40,029,76.93,68.47,45.0,3462.0,40029,2010,40,029,95.89,81.21,19.0,1822.0,40029
0,2011,40,029,103.11,68.74,46.0,4743.0,40029,2011,40,029,121.47,77.32,19.0,2308.0,40029
0,2012,40,029,95.31,65.31,45.0,4289.0,40029,2012,40,029,102.0,74.0,15.0,1530.0,40029
0,2013,40,029,112.45,64.6,58.0,6522.0,40029,2013,40,029,115.21,66.33,24.0,2765.0,40029
0,2014,40,029,98.21,67.97,34.0,3339.0,40029,2014,40,029,101.86,70.29,14.0,1426.0,40029
0,2000,22,009,47.75,38.93,1445.0,69005.0,22009,2000,22,009,54.39,45.41,420.0,22845.0,22009
0,2001,22,009,51.83,46.1,1826.0,94636.0,22009,2001,22,009,54.46,53.67,791.0,43074.0,22009
0,2002,22,009,57.69,50.41,1429.0,82437.0,22009,2002,22,009,56.22,52.84,679.0,38173.0,22009
0,2003,22,009,61.65,54.43,1735.0,106955.0,22009,2003,22,009,57.91,56.53,820.0,47488.0,22009
0,2004,22,009,64.96,55.73,2068.0,134335.0,22009,2004,22,009,60.34,60.59,907.0,54728.0,22009
0,2005,22,009,68.02,58.08,1990.0,135363.0,22009,2005,22,009,61.56,65.64,916.0,56390.0,22009
0,2006,22,009,71.32,63.1,1824.0,130087.0,22009,2006,22,009,64.45,69.94,925.0,59617.0,22009
0,2007,22,009,77.68,62.84,1740.0,135171.0,22009,2007,22,009,70.3,71.12,873.0,61376.0,22009
0,2008,22,009,77.83,64.9,5000.0,389164.0,22009,2008,22,009,68.51,73.69,2916.0,199784.0,22009
0,2009,22,009,87.98,74.67,869.0,76454.0,22009,2009,22,009,82.4,80.84,532.0,43836.0,22009
0,2010,22,009,92.39,71.55,775.0,71601.0,22009,2010,22,009,88.27,75.05,411.0,36279.0,22009
0,2011,22,009,87.7,75.97,822.0,72089.0,22009,2011,22,009,84.74,80.42,428.0,36267.0,22009
0,2012,22,009,89.31,77.85,869.0,77612.0,22009,2012,22,009,85.62,86.68,494.0,42297.0,22009
0,2013,22,009,85.14,71.45,961.0,81819.0,22009,2013,22,009,86.02,83.67,529.0,45502.0,22009
0,2014,22,009,82.08,84.62,732.0,60079.0,22009,2014,22,009,76.98,92.18,446.0,34331.0,22009
0,2000,22,001,45.79,41.76,2499.0,114427.0,22001,2000,22,001,48.09,47.91,1018.0,48954.0,22001
0,2001,22,001,53.45,48.16,2632.0,140668.0,22001,2001,22,001,59.7,55.68,1276.0,76174.0,22001
0,2002,22,001,60.62,51.68,2360.0,143057.0,22001,2002,22,001,63.29,57.36,1250.0,79111.0,22001
0,2003,22,001,66.78,54.58,3112.0,207822.0,22001,2003,22,001,69.91,59.14,1659.0,115975.0,22001
0,2004,22,001,71.72,52.87,2162.0,155068.0,22001,2004,22,001,69.4,55.37,885.0,61422.0,22001
0,2005,22,001,76.86,58.9,2001.0,153797.0,22001,2005,22,001,77.52,62.81,858.0,66514.0,22001
0,2006,22,001,80.15,58.87,2053.0,164554.0,22001,2006,22,001,77.86,62.25,940.0,73190.0,22001
0,2007,22,001,93.25,64.37,1942.0,181088.0,22001,2007,22,001,88.59,68.29,844.0,74773.0,22001
0,2008,22,001,97.32,70.81,5468.0,532156.0,22001,2008,22,001,86.47,76.16,2704.0,233816.0,22001
0,2009,22,001,104.06,79.87,1223.0,127270.0,22001,2009,22,001,97.42,85.21,620.0,60399.0,22001
0,2010,22,001,107.22,79.16,1072.0,114942.0,22001,2010,22,001,100.6,86.74,574.0,57747.0,22001
0,2011,22,001,95.55,73.91,984.0,94025.0,22001,2011,22,001,93.51,84.24,493.0,46099.0,22001
0,2012,22,001,106.51,82.03,1175.0,125153.0,22001,2012,22,001,105.28,89.78,584.0,61486.0,22001
0,2013,22,001,98.14,81.68,1343.0,131807.0,22001,2013,22,001,99.41,90.8,625.0,62132.0,22001
0,2014,22,001,110.14,84.87,1116.0,122912.0,22001,2014,22,001,115.44,96.03,637.0,73535.0,22001
0,2000,22,003,45.89,41.28,753.0,34554.0,22003,2000,22,003,50.45,46.95,236.0,11907.0,22003
0,2001,22,003,49.84,45.8,889.0,44309.0,22003,2001,22,003,55.59,53.24,325.0,18066.0,22003
0,2002,22,003,55.88,50.1,862.0,48166.0,22003,2002,22,003,58.54,58.56,370.0,21660.0,22003
0,2003,22,003,62.82,54.99,1087.0,68281.0,22003,2003,22,003,61.69,59.33,515.0,31772.0,22003
0,2004,22,003,62.74,50.34,991.0,62171.0,22003,2004,22,003,61.46,55.36,385.0,23662.0,22003
0,2005,22,003,68.4,55.04,901.0,61631.0,22003,2005,22,003,65.71,54.28,332.0,21816.0,22003
0,2006,22,003,72.0,52.93,846.0,60913.0,22003,2006,22,003,67.66,56.08,312.0,21110.0,22003
0,2007,22,003,79.08,59.32,773.0,61128.0,22003,2007,22,003,74.85,60.45,311.0,23279.0,22003
0,2008,22,003,76.51,59.76,2280.0,174432.0,22003,2008,22,003,76.37,64.68,1036.0,79120.0,22003
0,2009,22,003,78.72,69.86,365.0,28732.0,22003,2009,22,003,72.85,70.65,170.0,12384.0,22003
0,2010,22,003,84.79,69.06,337.0,28575.0,22003,2010,22,003,86.02,73.68,174.0,14968.0,22003
0,2011,22,003,78.83,69.97,367.0,28931.0,22003,2011,22,003,79.49,79.05,158.0,12560.0,22003
0,2012,22,003,92.41,72.89,387.0,35761.0,22003,2012,22,003,94.55,78.22,172.0,16262.0,22003
0,2013,22,003,80.31,70.52,474.0,38069.0,22003,2013,22,003,79.65,74.27,189.0,15054.0,22003
0,2014,22,003,90.26,69.61,364.0,32856.0,22003,2014,22,003,91.15,78.21,161.0,14675.0,22003
0,2000,22,005,77.61,53.34,5113.0,396825.0,22005,2000,22,005,91.17,61.37,2179.0,198651.0,22005
0,2001,22,005,92.67,61.7,6328.0,586412.0,22005,2001,22,005,104.63,68.57,3263.0,341404.0,22005
0,2002,22,005,103.46,65.79,6539.0,676530.0,22005,2002,22,005,113.66,70.87,3562.0,404855.0,22005
0,2003,22,005,112.73,71.64,8730.0,984170.0,22005,2003,22,005,118.31,75.95,4696.0,555607.0,22005
0,2004,22,005,117.39,72.54,7668.0,900118.0,22005,2004,22,005,123.49,73.26,3534.0,436411.0,22005
0,2005,22,005,123.97,77.11,8435.0,1045703.0,22005,2005,22,005,127.34,81.47,3900.0,496642.0,22005
0,2006,22,005,136.04,82.75,9228.0,1255370.0,22005,2006,22,005,138.74,86.65,4399.0,610336.0,22005
0,2007,22,005,159.86,89.43,7898.0,1262603.0,22005,2007,22,005,163.76,93.39,3588.0,587555.0,22005
0,2008,22,005,168.15,91.0,18592.0,3126220.0,22005,2008,22,005,172.34,96.84,8148.0,1404228.0,22005
0,2009,22,005,182.18,94.35,4837.0,881215.0,22005,2009,22,005,177.58,98.45,2287.0,406124.0,22005
0,2010,22,005,176.4,98.46,4737.0,835600.0,22005,2010,22,005,178.26,102.44,2368.0,422128.0,22005
0,2011,22,005,165.62,92.12,4457.0,738175.0,22005,2011,22,005,173.51,101.6,1964.0,340770.0,22005
0,2012,22,005,174.04,98.93,5657.0,984549.0,22005,2012,22,005,181.78,107.72,2709.0,492439.0,22005
0,2013,22,005,169.44,98.56,4992.0,845867.0,22005,2013,22,005,180.15,107.25,2556.0,460453.0,22005
0,2014,22,005,171.67,97.11,3421.0,587292.0,22005,2014,22,005,188.78,108.55,1771.0,334336.0,22005
0,2000,22,007,50.12,41.07,920.0,46110.0,22007,2000,22,007,56.76,47.1,360.0,20432.0,22007
0,2001,22,007,59.46,49.2,1058.0,62911.0,22007,2001,22,007,67.2,54.21,549.0,36892.0,22007
0,2002,22,007,67.33,51.15,1061.0,71437.0,22007,2002,22,007,74.46,56.18,534.0,39760.0,22007
0,2003,22,007,73.86,54.73,1380.0,101923.0,22007,2003,22,007,78.85,60.45,730.0,57557.0,22007
0,2004,22,007,74.33,59.04,1167.0,86742.0,22007,2004,22,007,76.89,56.74,490.0,37677.0,22007
0,2005,22,007,82.83,59.18,1010.0,83658.0,22007,2005,22,007,84.77,60.38,427.0,36197.0,22007
0,2006,22,007,85.2,62.98,924.0,78724.0,22007,2006,22,007,83.98,65.05,449.0,37706.0,22007
0,2007,22,007,104.52,66.5,840.0,87794.0,22007,2007,22,007,101.14,68.33,370.0,37420.0,22007
0,2008,22,007,104.39,69.1,2428.0,253460.0,22007,2008,22,007,102.13,74.57,1280.0,130732.0,22007
0,2009,22,007,109.66,76.45,620.0,67992.0,22007,2009,22,007,117.1,81.21,344.0,40284.0,22007
0,2010,22,007,110.58,78.74,556.0,61482.0,22007,2010,22,007,120.92,86.26,302.0,36517.0,22007
0,2011,22,007,107.04,76.44,651.0,69681.0,22007,2011,22,007,110.27,92.7,282.0,31096.0,22007
0,2012,22,007,119.79,78.51,662.0,79302.0,22007,2012,22,007,128.23,82.59,312.0,40008.0,22007
0,2013,22,007,99.97,72.55,668.0,66777.0,22007,2013,22,007,111.84,81.4,301.0,33663.0,22007
0,2014,22,007,103.9,76.7,449.0,46650.0,22007,2014,22,007,115.72,90.2,223.0,25805.0,22007
0,2000,46,113,28.75,35.17,127.0,3651.0,46113,2000,46,113,22.36,29.82,45.0,1006.0,46113
0,2001,46,113,31.36,33.97,106.0,3324.0,46113,2001,46,113,26.0,34.65,34.0,884.0,46113
0,2002,46,113,35.06,41.53,88.0,3085.0,46113,2002,46,113,23.49,41.62,37.0,869.0,46113
0,2003,46,113,29.97,34.33,76.0,2278.0,46113,2003,46,113,18.31,28.19,32.0,586.0,46113
0,2004,46,113,33.2,42.31,65.0,2158.0,46113,2004,46,113,12.47,33.05,19.0,237.0,46113
0,2005,46,113,33.32,38.2,56.0,1866.0,46113,2005,46,113,14.35,41.18,17.0,244.0,46113
0,2006,46,113,38.44,43.53,32.0,1230.0,46113,2006,46,113,26.14,38.07,14.0,366.0,46113
0,2007,46,113,33.37,47.17,30.0,1001.0,46113,2007,46,113,18.8,44.0,10.0,188.0,46113
0,2008,46,113,30.56,54.04,108.0,3300.0,46113,2008,46,113,19.87,40.07,60.0,1192.0,46113
0,2009,46,113,17.08,45.0,13.0,222.0,46113,2009,46,113,22.2,70.4,5.0,111.0,46113
0,2010,46,113,39.33,55.08,12.0,472.0,46113,2010,46,113,24.2,64.8,5.0,121.0,46113
0,2012,46,113,29.5,51.63,8.0,236.0,46113,2012,46,113,16.33,80.33,3.0,49.0,46113
0,2013,46,113,64.1,78.2,10.0,641.0,46113,2013,46,113,52.0,100.75,4.0,208.0,46113
0,2014,46,113,61.0,68.75,8.0,488.0,46113,2014,46,113,38.0,24.0,1.0,38.0,46113
0,2000,27,173,48.53,43.39,174.0,8444.0,27173,2000,27,173,49.96,43.59,73.0,3647.0,27173
0,2001,27,173,64.95,56.84,308.0,20005.0,27173,2001,27,173,68.28,56.14,154.0,10515.0,27173
0,2002,27,173,69.97,64.78,317.0,22182.0,27173,2002,27,173,72.62,55.48,151.0,10965.0,27173
0,2003,27,173,76.41,60.65,476.0,36372.0,27173,2003,27,173,79.14,60.73,203.0,16066.0,27173
0,2004,27,173,78.08,51.55,420.0,32793.0,27173,2004,27,173,75.29,54.1,167.0,12574.0,27173
0,2005,27,173,89.68,63.58,414.0,37128.0,27173,2005,27,173,84.74,70.34,137.0,11609.0,27173
0,2006,27,173,79.99,60.3,371.0,29676.0,27173,2006,27,173,72.17,67.04,124.0,8949.0,27173
0,2007,27,173,93.71,70.09,277.0,25959.0,27173,2007,27,173,86.47,61.9,135.0,11673.0,27173
0,2008,27,173,99.04,60.75,636.0,62992.0,27173,2008,27,173,100.37,59.93,280.0,28104.0,27173
0,2009,27,173,118.9,75.9,201.0,23898.0,27173,2009,27,173,114.67,76.7,106.0,12155.0,27173
0,2010,27,173,118.76,79.19,140.0,16626.0,27173,2010,27,173,114.81,80.13,69.0,7922.0,27173
0,2011,27,173,106.99,89.7,126.0,13481.0,27173,2011,27,173,118.23,97.71,78.0,9222.0,27173
0,2012,27,173,106.24,80.85,172.0,18274.0,27173,2012,27,173,100.4,78.53,107.0,10743.0,27173
0,2013,27,173,102.98,88.79,198.0,20390.0,27173,2013,27,173,100.99,81.12,118.0,11917.0,27173
0,2014,27,173,109.44,93.98,89.0,9740.0,27173,2014,27,173,107.91,102.56,57.0,6151.0,27173
0,2000,27,171,100.89,62.82,6116.0,617062.0,27171,2000,27,171,109.03,67.28,3214.0,350436.0,27171
0,2001,27,171,122.64,69.86,11974.0,1468475.0,27171,2001,27,171,127.53,71.1,7269.0,927036.0,27171
0,2002,27,171,142.32,75.04,14896.0,2120043.0,27171,2002,27,171,145.62,73.4,8901.0,1296158.0,27171
0,2003,27,171,156.22,74.86,19824.0,3096983.0,27171,2003,27,171,159.0,76.01,11184.0,1778238.0,27171
0,2004,27,171,169.67,76.21,13731.0,2329674.0,27171,2004,27,171,166.4,75.39,7067.0,1175930.0,27171
0,2005,27,171,169.24,83.84,15698.0,2656674.0,27171,2005,27,171,166.42,85.47,7956.0,1324037.0,27171
0,2006,27,171,168.66,89.59,13653.0,2302772.0,27171,2006,27,171,163.58,89.64,6514.0,1065565.0,27171
0,2007,27,171,187.94,94.12,9713.0,1825425.0,27171,2007,27,171,176.44,92.15,4257.0,751124.0,27171
0,2008,27,171,193.61,93.09,18784.0,3636772.0,27171,2008,27,171,183.23,97.31,8712.0,1596292.0,27171
0,2009,27,171,184.9,92.7,6223.0,1150604.0,27171,2009,27,171,183.82,94.72,3257.0,598689.0,27171
0,2010,27,171,179.36,99.18,5805.0,1041202.0,27171,2010,27,171,173.33,101.89,3508.0,608047.0,27171
0,2011,27,171,172.46,97.42,4598.0,792982.0,27171,2011,27,171,165.26,99.29,2681.0,443061.0,27171
0,2012,27,171,175.02,100.6,7295.0,1276790.0,27171,2012,27,171,171.96,99.25,4632.0,796507.0,27171
0,2013,27,171,172.93,97.24,6429.0,1111792.0,27171,2013,27,171,172.11,100.62,3895.0,670381.0,27171
0,2014,27,171,185.96,102.85,3705.0,688990.0,27171,2014,27,171,186.72,102.95,2334.0,435815.0,27171
0,2000,51,600,153.47,100.01,1037.0,159149.0,51600,2000,51,600,164.7,102.73,642.0,105735.0,51600
0,2001,51,600,179.31,105.8,2148.0,385153.0,51600,2001,51,600,183.75,107.22,1441.0,264788.0,51600
0,2002,51,600,195.45,106.8,3346.0,653972.0,51600,2002,51,600,196.94,108.54,2229.0,438976.0,51600
0,2003,51,600,211.63,110.21,4153.0,878908.0,51600,2003,51,600,212.28,111.55,2684.0,569755.0,51600
0,2004,51,600,248.93,112.65,2660.0,662149.0,51600,2004,51,600,247.23,111.35,1634.0,403981.0,51600
0,2005,51,600,289.4,122.67,2507.0,725528.0,51600,2005,51,600,289.51,120.99,1451.0,420082.0,51600
0,2006,51,600,297.82,130.41,1814.0,540239.0,51600,2006,51,600,295.4,134.32,980.0,289491.0,51600
0,2007,51,600,302.61,136.51,1513.0,457848.0,51600,2007,51,600,294.72,134.61,719.0,211904.0,51600
0,2008,51,600,306.76,129.11,3940.0,1208648.0,51600,2008,51,600,298.58,131.34,2024.0,604316.0,51600
0,2009,51,600,304.96,134.54,1394.0,425115.0,51600,2009,51,600,303.11,139.08,754.0,228543.0,51600
0,2010,51,600,301.58,138.93,1340.0,404117.0,51600,2010,51,600,301.33,143.0,819.0,246792.0,51600
0,2011,51,600,307.57,138.09,1337.0,411221.0,51600,2011,51,600,303.66,138.89,748.0,227134.0,51600
0,2012,51,600,318.53,140.83,1922.0,612212.0,51600,2012,51,600,318.32,144.9,1167.0,371481.0,51600
0,2013,51,600,322.86,142.44,1371.0,442639.0,51600,2013,51,600,326.31,142.6,822.0,268224.0,51600
0,2014,51,600,359.38,143.8,817.0,293610.0,51600,2014,51,600,372.15,149.38,495.0,184212.0,51600
0,2000,56,017,61.09,43.92,101.0,6170.0,56017,2000,56,017,49.29,46.58,38.0,1873.0,56017
0,2001,56,017,66.03,52.32,152.0,10036.0,56017,2001,56,017,61.14,60.03,65.0,3974.0,56017
0,2002,56,017,71.84,50.83,204.0,14656.0,56017,2002,56,017,73.0,56.25,92.0,6716.0,56017
0,2003,56,017,77.13,61.5,229.0,17663.0,56017,2003,56,017,73.59,58.08,112.0,8242.0,56017
0,2004,56,017,94.78,59.01,259.0,24548.0,56017,2004,56,017,101.35,60.98,122.0,12365.0,56017
0,2005,56,017,96.0,69.29,280.0,26879.0,56017,2005,56,017,82.73,59.19,131.0,10837.0,56017
0,2006,56,017,90.08,60.44,224.0,20178.0,56017,2006,56,017,84.87,60.77,109.0,9251.0,56017
0,2007,56,017,104.98,75.68,274.0,28765.0,56017,2007,56,017,99.42,73.75,118.0,11732.0,56017
0,2008,56,017,114.76,78.69,712.0,81708.0,56017,2008,56,017,106.75,73.2,464.0,49532.0,56017
0,2009,56,017,116.51,73.41,146.0,17010.0,56017,2009,56,017,107.66,79.22,91.0,9797.0,56017
0,2010,56,017,129.35,67.65,127.0,16427.0,56017,2010,56,017,128.29,72.37,83.0,10648.0,56017
0,2011,56,017,127.78,75.17,101.0,12906.0,56017,2011,56,017,126.65,79.54,57.0,7219.0,56017
0,2012,56,017,129.89,73.25,119.0,15457.0,56017,2012,56,017,130.41,74.99,74.0,9650.0,56017
0,2013,56,017,152.45,90.22,130.0,19819.0,56017,2013,56,017,140.74,78.34,70.0,9852.0,56017
0,2014,56,017,141.62,79.35,105.0,14870.0,56017,2014,56,017,142.86,79.23,66.0,9429.0,56017
0,2000,21,101,60.95,47.75,2157.0,131473.0,21101,2000,21,101,71.04,56.22,1014.0,72032.0,21101
0,2001,21,101,76.94,57.16,3299.0,253812.0,21101,2001,21,101,84.74,64.37,1987.0,168371.0,21101
0,2002,21,101,82.29,62.13,3031.0,249435.0,21101,2002,21,101,88.79,69.46,2011.0,178552.0,21101
0,2003,21,101,86.36,67.07,3732.0,322314.0,21101,2003,21,101,90.63,75.22,2391.0,216708.0,21101
0,2004,21,101,84.63,57.61,2504.0,211915.0,21101,2004,21,101,90.14,63.85,1285.0,115825.0,21101
0,2005,21,101,89.18,59.66,2369.0,211258.0,21101,2005,21,101,90.57,66.42,1212.0,109770.0,21101
0,2006,21,101,89.93,62.29,2327.0,209269.0,21101,2006,21,101,84.91,62.36,1087.0,92300.0,21101
0,2007,21,101,93.93,64.88,2057.0,193210.0,21101,2007,21,101,92.37,69.15,981.0,90615.0,21101
0,2008,21,101,93.3,71.89,5488.0,512032.0,21101,2008,21,101,94.35,80.75,3032.0,286080.0,21101
0,2009,21,101,103.28,75.4,1629.0,168250.0,21101,2009,21,101,106.57,79.72,1080.0,115094.0,21101
0,2010,21,101,104.03,78.98,1645.0,171132.0,21101,2010,21,101,104.76,84.07,1037.0,108633.0,21101
0,2011,21,101,99.52,78.11,1417.0,141013.0,21101,2011,21,101,102.01,86.22,881.0,89875.0,21101
0,2012,21,101,103.24,79.68,1550.0,160026.0,21101,2012,21,101,107.78,87.49,993.0,107024.0,21101
0,2013,21,101,103.51,78.88,1456.0,150706.0,21101,2013,21,101,105.24,81.95,882.0,92826.0,21101
0,2014,21,101,107.23,85.57,923.0,98977.0,21101,2014,21,101,111.51,98.32,562.0,62670.0,21101
0,2000,21,103,74.19,53.84,928.0,68845.0,21103,2000,21,103,79.65,53.02,350.0,27878.0,21103
0,2001,21,103,84.04,51.68,1109.0,93205.0,21103,2001,21,103,82.94,56.21,500.0,41470.0,21103
0,2002,21,103,91.7,56.6,1079.0,98946.0,21103,2002,21,103,92.49,59.73,487.0,45041.0,21103
0,2003,21,103,97.7,57.13,1480.0,144591.0,21103,2003,21,103,98.44,60.39,675.0,66444.0,21103
0,2004,21,103,98.45,57.76,1317.0,129655.0,21103,2004,21,103,94.97,58.0,559.0,53086.0,21103
0,2005,21,103,102.39,59.09,1267.0,129722.0,21103,2005,21,103,102.72,64.02,545.0,55982.0,21103
0,2006,21,103,106.15,61.8,1158.0,122927.0,21103,2006,21,103,104.04,64.8,501.0,52125.0,21103
0,2007,21,103,113.15,61.02,949.0,107381.0,21103,2007,21,103,108.32,66.3,328.0,35530.0,21103
0,2008,21,103,112.67,65.4,2208.0,248784.0,21103,2008,21,103,106.35,66.06,940.0,99972.0,21103
0,2009,21,103,119.36,72.71,507.0,60516.0,21103,2009,21,103,120.18,77.39,250.0,30044.0,21103
0,2010,21,103,130.85,76.04,428.0,56005.0,21103,2010,21,103,130.06,78.18,212.0,27573.0,21103
0,2011,21,103,115.44,70.53,387.0,44674.0,21103,2011,21,103,112.47,76.03,185.0,20807.0,21103
0,2012,21,103,120.04,72.65,447.0,53657.0,21103,2012,21,103,119.13,76.21,204.0,24303.0,21103
0,2013,21,103,126.1,80.63,450.0,56744.0,21103,2013,21,103,134.11,87.68,242.0,32454.0,21103
0,2014,21,103,117.48,70.22,250.0,29370.0,21103,2014,21,103,118.95,73.85,126.0,14988.0,21103
0,2000,21,105,50.07,40.29,99.0,4957.0,21105,2000,21,105,57.0,45.38,34.0,1938.0,21105
0,2001,21,105,57.82,48.33,112.0,6476.0,21105,2001,21,105,60.83,54.13,52.0,3163.0,21105
0,2002,21,105,63.0,49.87,131.0,8253.0,21105,2002,21,105,71.8,54.54,59.0,4236.0,21105
0,2003,21,105,58.86,49.06,148.0,8711.0,21105,2003,21,105,62.9,49.03,59.0,3711.0,21105
0,2004,21,105,61.15,46.85,146.0,8928.0,21105,2004,21,105,53.9,46.1,41.0,2210.0,21105
0,2005,21,105,70.73,46.24,96.0,6790.0,21105,2005,21,105,71.93,45.6,30.0,2158.0,21105
0,2006,21,105,65.78,63.69,96.0,6315.0,21105,2006,21,105,56.38,43.04,26.0,1466.0,21105
0,2007,21,105,67.84,49.77,95.0,6445.0,21105,2007,21,105,74.97,55.91,35.0,2624.0,21105
0,2008,21,105,73.68,57.86,264.0,19452.0,21105,2008,21,105,84.67,64.07,108.0,9144.0,21105
0,2009,21,105,70.06,58.91,33.0,2312.0,21105,2009,21,105,64.75,59.42,12.0,777.0,21105
0,2010,21,105,98.53,61.53,36.0,3547.0,21105,2010,21,105,119.1,71.4,20.0,2382.0,21105
0,2011,21,105,104.78,65.44,36.0,3772.0,21105,2011,21,105,142.21,83.21,14.0,1991.0,21105
0,2012,21,105,90.88,64.9,40.0,3635.0,21105,2012,21,105,97.17,74.74,23.0,2235.0,21105
0,2013,21,105,124.53,259.89,53.0,6600.0,21105,2013,21,105,147.76,423.93,29.0,4285.0,21105
0,2014,21,105,80.43,101.86,21.0,1689.0,21105,2014,21,105,89.85,84.85,13.0,1168.0,21105
0,2000,21,107,49.89,41.3,1736.0,86601.0,21107,2000,21,107,55.95,46.46,628.0,35138.0,21107
0,2001,21,107,60.04,47.69,2030.0,121887.0,21107,2001,21,107,66.12,54.13,863.0,57062.0,21107
0,2002,21,107,64.37,51.45,2037.0,131124.0,21107,2002,21,107,68.74,58.98,985.0,67707.0,21107
0,2003,21,107,80.41,58.06,2430.0,195398.0,21107,2003,21,107,95.54,68.01,1208.0,115409.0,21107
0,2004,21,107,68.48,54.34,2118.0,145048.0,21107,2004,21,107,70.48,60.09,788.0,55542.0,21107
0,2005,21,107,75.27,56.12,1925.0,144894.0,21107,2005,21,107,75.79,62.42,790.0,59877.0,21107
0,2006,21,107,77.69,59.71,1895.0,147232.0,21107,2006,21,107,80.02,65.85,761.0,60895.0,21107
0,2007,21,107,83.72,63.39,1747.0,146265.0,21107,2007,21,107,84.35,68.07,697.0,58794.0,21107
0,2008,21,107,85.82,67.05,3912.0,335716.0,21107,2008,21,107,95.89,76.51,1612.0,154572.0,21107
0,2009,21,107,97.13,78.43,1018.0,98876.0,21107,2009,21,107,101.12,87.54,526.0,53191.0,21107
0,2010,21,107,93.93,74.13,1123.0,105482.0,21107,2010,21,107,96.56,85.76,613.0,59190.0,21107
